image,text,true_label,predicted_label
flickr8k-images\3516653997_98ec551a67.jpg,"['A group of teens in gather in prom attire .', 'A man in a suit looks at a woman in a dress .', 'Man in a black suit looking at a woman in a black dress .', 'The fellow in the black suit at a formal occasion has a salmon rose in his lapel .', 'Well dressed man surrounded by women in dresses .']",1,0
flickr8k-images\3217909454_7baa0edbb2.jpg,"['An older dark-skinned woman holding a lighter-skinned baby .', 'An older woman is holding a large baby with mittens to protect her from scratching herself .', 'A woman holds a baby and smiles for the picture .', 'A woman in leopard print holds up a baby in white clothing .', 'a woman is sitting by a fence holding a baby in her arms .']",1,0
flickr8k-images\783994497_4f6885454d.jpg,"['A group of people are getting fountain drinks at a convenience store .', 'people get their slushies .', 'Several adults are filling their cups and a drink machine .', 'Two boys in front of a soda machine .', 'Two guys getting a drink at a store counter .']",1,0
flickr8k-images\2797188545_aeb26c54c0.jpg,"['A couple in a red canoe paddle down a rough river lined with trees .', 'Two paddlers in a red canoe approach a couple of large rocks in the rushing river with conifers in the background .', 'Two people are in a canoe .', 'Two people canoeing down a river in a red canoe .', 'Two people paddle a canoe down a rough stretch of river near a pine forest .']",1,0
flickr8k-images\3377117696_af91f13058.jpg,"['A man is in the air upside-down in the snow .', 'A person doing tricks on a slope .', 'A person is skiing and doing a flip in the snow .', 'A skier goes upside down kicking snow in the air .', 'A skier is doing a flip in the snow .']",1,0
flickr8k-images\455856615_f6361d9253.jpg,"['A skier flies through the air .', 'Ski boot gets pulled out of the ski .', 'The feet of a skier with one boot coming out of the ski and casting a shadow .', 'Two boots are on two skis moving very fast .', 'Two feet wearing yellow ski boots on ski']",1,0
flickr8k-images\405961988_fcfe97f31e.jpg,"['A construction worker drills a hole into the ground .', 'A man wearing a hi-viz jacket is drilling into the road .', 'A man wearing a yellow vest works in the street .', 'The construction worker is drilling into the street near a street with active traffic .', 'The man in the construction gear uses a large , red drill .']",1,0
flickr8k-images\3039209547_81cc93fbec.jpg,"['a closeup blurred image of a man wearing a green shirt and tan pants .', 'A distorted picture of two men walking in the street .', 'A man in brown pants has his picture enlarged and stretched .', 'A man wearing carpenters pants and a green hooded sweatshirt walks down the street .', 'A man with a dark blue jacket and brown pants stands beside another man in front of a building .']",1,0
flickr8k-images\3265209567_b3b9c8e0fe.jpg,"['A brown and white dog walks behind a brown cow .', 'A dog is running past a farm animal nearby a fence diving tall and short grass .', 'A dog running along beside a cow in a grassy field .', 'Dog and cow in field .', 'The brown and white dog ran through the green grass .']",1,0
flickr8k-images\3612485097_b706d950ed.jpg,"['A black man leans over as a white man jumps on his back backwards .', 'A man holding up another with his back .', 'A man in midair with his back touching that of another man hunched over', 'one man in a hat flips over another mans back in the grass .', 'Two people play outdoors .']",1,0
flickr8k-images\3503471307_464a8f588c.jpg,"['A boy is doing a jumping stunt on a bicycle in a run down street .', 'A boy is in the air on his bike .', 'A boy performs a one-handed trick on his bicycle by a rundown building .', 'A young man is pulling tricks on his bike in front of a warehouse .', 'The boy does a jumps his bike into the air .']",1,0
flickr8k-images\2504764590_cf017c2a6e.jpg,"['A man is standing at edge of a pond , with two dogs and is throwing a branch is water .', 'A man is throwing a big stick into the water so his two dogs and go fetch it .', 'A man is throwing a log into a waterway while two dogs watch .', 'a person in a green jacket throws a stick into the water for a black and white dog to fetch whilst a brown and white dog looks on .', ""Someone is at the water 's edge with two dogs .""]",1,0
flickr8k-images\2699733386_c346c87ea6.jpg,"['A black and brown dog is running and splashing in the water .', 'A black and brown dog walks in the shallows of a large body of water .', 'A black dog running through water .', 'A black dog wading through water .', 'The dog is running in the surf .']",1,0
flickr8k-images\2546667441_bbe87a6285.jpg,"['A black dog is walking along the grass sniffing at the ground .', 'A black dog running in the grass .', 'A dog sniffs the grass .', 'Black dog on grass , sniffing the ground .', 'Black dog with tan markings wearing a blue collar standing on green grass .']",1,0
flickr8k-images\3304712466_18cbdb85fe.jpg,"['Bicycle racers being cheered on by some people .', 'Bicycle road racers passing a group of cheering spectators .', 'Crowds cheer on cyclists as they complete a race to the finish .', 'People on bicycles riding through a group of onlookers .', 'Racers on bikes riding past a crowd .']",1,0
flickr8k-images\3241726740_6d256d61ec.jpg,"['A man smoking a cigarette talking to a lady who is sitting on steps .', 'Lady in black standing and smoking with another girl sitting on the steps .', 'The person in black smoked while the woman in brown sat on the steps .', 'The woman in the black coat is smoking and the woman in the gray coat sits on stone steps .', 'Two women smoking on the steps of a white building .']",1,0
flickr8k-images\3320209694_db579cb607.jpg,"['A man in a purple had climbs a rocky wall with his hands .', 'A man with a purple hat is climbing a rock .', 'A man with a purple hat and bandaged hand climbs a wall of rock', 'A young man in a purple snow cap is rock climbing .', 'This young man is rock climbing']",1,0
flickr8k-images\2701603045_6cbdc4ce7c.jpg,"['A boy is wading through water .', 'A boy up to his knees in water .', 'a boy wearing white shorts , walks through the water .', 'A young boy with white swim trunks walks out of the water .', 'The boy is wading through the blue ocean .']",1,0
flickr8k-images\2278766574_f71f1704a8.jpg,"[""A youn woman on a man 's back walking down a cement path with another couple behind them holding hands ."", 'People walk on a path outside .', 'Several people are walking down a trail .', 'The man is giving a woman a piggyback ride through a park .', 'Two couples walking on a path adorned with trees , bushes and grass .']",1,0
flickr8k-images\3069216757_c419b3898e.jpg,"['A girl in a pink striped shirt is in front of an armoire .', 'A girl in a pink striped shirt poses for the camera .', 'A girl wearing a pink striped shirt throws her arms into the air .', 'A young girl wearing a pink and orange stripped shirt extends her arms forward and appears to be happy .', 'The girl wearing the pink striped shirt is standing in the doorway with her arm outstretched .']",1,0
flickr8k-images\491964988_414b556228.jpg,"['A little girl runs down a path in a Japanese garden .', 'A little girl skips down a path near an idyllic country pond .', 'A young girl hops on the path to avoid the puddles , located near a lake .', 'A young girl is jumping on a gravel road near a pond .', 'The girl runs near a pond .']",1,0
flickr8k-images\265528702_8653eab9fa.jpg,"['A man in sunglasses and a neatly trimmed beard overlooks a woody valley .', 'a man posing with large grassy mountains off in the distance .', 'A man wearing sunglasses stands before a forested landscape .', 'A man with a beard and sunglasses is standing in front of tree-covered hills .', 'Bearded man with sunglasses in the mountains .']",1,0
flickr8k-images\3067500667_0fce8f28d4.jpg,"['A cricket batsman has been bowled out middle stump .', 'A cricket player swings his bat , but misses .', 'A man is standing in front of some red sticks trying to hit a ball .', 'A man is swinging a paddle at a unique ball game .', 'A player hits the ball at a cricket game .']",1,0
flickr8k-images\2657484970_610e18144f.jpg,"['People are boating near a mountain .', 'Two people in a canoe are rowing past a large , tree-covered mountain .', 'Two people in a canoe float past a rocky , wooded cliff .', 'Two people in a canoe on a river beside a forested mountain .', 'Two people in a kayak are paddling past green foliage on a river .']",1,0
flickr8k-images\2737729252_b3fd9c05b1.jpg,"['A girl is taking a picture of another girl in a park .', 'A girl is taking a picture of another girl in a park .', 'A woman takes a picture of another in purple in a park .', 'one girl taking a picture of her friend', 'Two little girls playing in the parking lot .']",1,0
flickr8k-images\3425127583_611200619a.jpg,"['A male tennis player runs for a shot .', 'A man has a racquet in his hand and is playing a game of tennis .', 'A man with a tennis racket goes for the ball .', 'a tennis player is running on the court with his racquet in his hand .', 'a tennis player runs for the ball .']",1,0
flickr8k-images\3136043366_b3f8607a0e.jpg,"['A bunch of football players in blue .', 'A football team in blue uniforms run out of a smoke cloud .', 'A group of football players wearing blue uniforms run down a foggy field .', 'a large group of football players in blue jerseys running through the field .', 'Seven American footballers in blue are doing a victory run towards camera .']",1,0
flickr8k-images\3500342526_393c739e2f.jpg,"['A black dog is playing inside the fence .', 'A black dog looks through the fence at another dog .', 'A black poodle plays with another dog in a dry field .', 'A black poodle and another dog with something in its mouth are playing on some dry grass .', 'Two dogs play in the yellow grass with a ball .']",1,0
